date,volume.estimate,smoothed.estimate,volume.estimate.stderr,storage.capacity.estimate,total.available.tanks,sampled.tanks,truth_value_mb
2/1/17,395.4303884,395.9322839,4.751487189,708.3388025,4064,2228,
2/2/17,397.4173082,395.9711192,4.057411081,708.3388025,4064,2244,
2/3/17,397.3468045,396.0048154,4.699959657,708.3388025,4064,2257,508.592
2/4/17,396.5353765,395.9907265,4.328271367,708.3388025,4064,2374,
2/5/17,397.3066057,395.8926577,4.406551184,708.3388025,4064,2345,
2/6/17,398.1794431,395.8608651,4.566294272,708.4184735,4065,2320,
2/7/17,400.6834164,396.0562196,4.758628996,708.7136692,4066,2359,
2/8/17,397.849323,396.192467,4.039479578,708.8617632,4067,2342,
2/9/17,397.4689235,396.4100932,3.996953443,708.8617632,4067,2368,
2/10/17,396.3483456,396.5732436,4.491244422,708.8617632,4067,2479,518.119
2/11/17,394.8512652,396.5500793,4.741933681,708.8617632,4067,2428,
2/12/17,395.0497916,396.4630736,4.703636025,708.8617632,4067,2506,
2/13/17,396.2471988,396.6950007,4.812064137,708.8617632,4067,2536,
2/14/17,397.0795951,396.8264983,4.654714912,708.8617632,4067,2468,
2/15/17,398.2028512,397.0664425,4.264629371,708.8617632,4067,2458,
2/16/17,399.7924053,397.3572436,4.058587003,708.8617632,4067,2598,
2/17/17,401.2431482,397.6122996,3.480105485,708.8617632,4067,2643,518.683
2/18/17,401.2085724,397.8697508,3.6268016,708.8617632,4067,2688,
2/19/17,400.4602354,398.131408,3.456880604,708.8617632,4067,2675,
2/20/17,400.1040239,398.3179026,4.324602312,708.8617632,4067,2608,
2/21/17,399.4483914,398.4024991,3.494604373,708.8617632,4067,2614,
2/22/17,399.2175928,398.3047776,4.11531864,708.8617632,4067,2724,
2/23/17,402.3552832,398.6051749,4.025863868,708.8617632,4067,2748,
2/24/17,402.6633239,398.9514683,4.014901971,708.8617632,4067,2643,520.184
2/25/17,403.3727544,399.4197622,3.601393655,709.1929585,4068,2512,
2/26/17,403.2457965,399.9793976,3.463662503,709.1929585,4068,2470,
2/27/17,401.4419492,400.4055414,3.287897303,709.1929585,4068,2557,
2/28/17,401.3996355,400.7490372,3.46705265,709.1929585,4068,2566,
3/1/17,402.5957598,401.1167815,4.20354537,709.1929585,4068,2547,
3/2/17,404.61901,401.5445255,3.440996891,709.1929585,4068,2559,
3/3/17,403.5141735,401.7926433,3.253826897,709.1929585,4068,2725,528.393
3/4/17,402.1066334,401.850209,3.589138635,709.1929585,4068,2761,
3/5/17,400.9269427,401.8314337,3.05530431,709.1929585,4068,2741,
3/6/17,400.5090513,401.8346881,3.574418977,709.1929585,4068,2687,
3/7/17,399.8239843,401.8160188,3.966814923,709.1929585,4068,2838,
3/8/17,399.7161986,401.8338726,3.320952373,709.1929585,4068,2936,
3/9/17,396.5280365,401.6545688,3.079656952,709.1929585,4068,3086,
3/10/17,395.6244018,401.2058434,3.614663265,709.1929585,4068,2974,528.156
3/11/17,395.0298895,400.6969478,3.150215683,709.1929585,4068,2846,
3/12/17,396.0250245,400.2070991,3.460269807,709.1929585,4068,2798,
3/13/17,396.5430511,399.7602495,3.798741637,709.1929585,4068,2732,
3/14/17,399.9289736,399.6593844,3.252467196,709.1929585,4068,2841,
3/15/17,402.5306821,399.7347875,3.949684201,709.4582753,4069,2816,
3/16/17,401.9828841,399.6939291,3.298603243,709.4582753,4069,2826,
3/17/17,402.1473543,399.5291521,4.036143977,709.4582753,4069,2857,533.11
3/18/17,405.5335312,399.6637759,4.033133106,709.4582753,4069,2821,
3/19/17,406.4707486,399.954717,3.773226206,709.4582753,4069,2672,
3/20/17,405.1920274,400.2390559,3.717597879,709.4582753,4069,2705,
3/21/17,405.3815891,400.5638918,3.142956324,709.4582753,4069,2706,
3/22/17,405.1736954,400.9205392,3.164937214,709.4582753,4069,2715,
3/23/17,403.6588359,401.1833817,3.884376595,709.4582753,4069,2744,
3/24/17,403.7982734,401.6680641,3.895181607,709.4582753,4069,2701,533.977
3/25/17,403.0213746,402.1611957,3.82068974,709.8809827,4070,2799,
3/26/17,402.8110653,402.6799407,3.550441119,709.8809827,4070,2895,
3/27/17,401.2404449,403.0276354,3.269763962,709.8809827,4070,2892,
3/28/17,402.355021,403.4151001,3.774553015,709.9630233,4071,2979,
3/29/17,403.2832431,403.638718,3.749163447,709.9630233,4071,3021,
3/30/17,403.7924058,403.7228329,4.012262907,709.9630233,4071,3017,
3/31/17,403.6402884,403.8333266,3.455899417,709.9630233,4071,3128,535.543
4/1/17,404.4562047,403.9872499,3.487707918,709.9630233,4071,3118,
4/2/17,404.4298657,403.9136722,3.277185632,709.9630233,4071,3117,
4/3/17,406.1869279,403.8947508,3.101852612,709.9630233,4071,3153,
4/4/17,406.4373826,403.9777745,3.392426213,709.9630233,4071,3137,
4/5/17,404.2750992,403.9040085,3.301655028,709.9630233,4071,3098,
4/6/17,409.6712688,404.2038468,2.83020923,709.9630233,4071,3185,
4/7/17,409.548389,404.5964836,2.822248066,709.9630233,4071,3269,533.377
4/8/17,403.1319724,404.5520636,3.422132079,709.9630233,4071,3384,
4/9/17,399.3663195,404.3083932,3.185632943,709.9630233,4071,3402,
4/10/17,402.9943938,404.3206151,3.405576453,709.9630233,4071,3391,
4/11/17,404.658129,404.5484607,2.669397317,710.5423234,4073,3431,
4/12/17,403.5938504,404.6310494,3.216493824,710.5423234,4073,3443,
4/13/17,405.9616104,404.8096072,2.806424768,712.4739389,4076,3465,
4/14/17,407.1425288,405.0329487,3.108751637,712.4739389,4076,3438,532.343
4/15/17,405.3808161,405.1489839,3.637337666,712.4739389,4076,3445,
4/16/17,403.2680413,405.069773,3.510444566,712.4739389,4076,3449,
4/17/17,401.4204345,404.8691443,3.430117466,712.4739389,4076,3429,
4/18/17,403.6300197,404.6986837,2.982961934,712.4739389,4076,3435,
4/19/17,405.3339665,404.6251226,3.416038152,712.4739389,4076,3363,
4/20/17,406.7377742,404.789301,3.679459493,712.4739389,4076,3420,
4/21/17,406.6930423,404.5907525,3.437084304,712.4739389,4076,3437,528.702
4/22/17,405.672885,404.3323856,3.253611413,712.4739389,4076,3354,
4/23/17,408.2850736,404.6759257,3.255411436,712.9552188,4077,3300,
4/24/17,410.6712602,405.4295884,3.074173193,712.9552188,4077,3180,
4/25/17,409.8473793,405.8864541,2.948886546,712.9552188,4077,3015,
4/26/17,408.426273,406.1376637,3.241236158,712.9552188,4077,2984,
4/27/17,407.4803767,406.3967654,3.025515033,712.9552188,4077,3058,
4/28/17,409.0667175,406.6037726,3.450726607,712.9552188,4077,3032,527.772
4/29/17,409.3249666,406.7492684,3.340657299,712.9552188,4077,2941,
4/30/17,408.4193386,406.9518366,3.840408522,713.3362317,4078,2879,
5/1/17,410.0485751,407.4038722,3.69939603,714.2059481,4081,2878,
5/2/17,409.8409794,407.9652419,3.282105912,714.2059481,4081,2947,
5/3/17,409.3745031,408.3482074,3.375785287,714.2059481,4081,2913,
5/4/17,408.9153285,408.5869649,3.630265533,714.2059481,4081,2901,
5/5/17,412.0946673,408.9440911,3.661539548,714.2059481,4081,2926,522.525
5/6/17,413.2571692,409.3816995,3.980053527,714.2059481,4081,3003,
5/7/17,415.2925118,410.023008,3.622443215,714.2059481,4081,2979,
5/8/17,415.0662518,410.4750865,3.326106062,714.2059481,4081,3005,
5/9/17,413.9015206,410.6904372,4.105735805,714.6640719,4082,2972,
5/10/17,411.4392821,410.7965641,3.563181688,714.6640719,4082,2976,
5/11/17,410.7610007,410.9522126,3.954919927,714.6640719,4082,3005,
5/12/17,409.9208297,411.1149095,3.456328512,714.6640719,4082,3003,520.772
5/13/17,408.668909,411.0883889,4.068729858,714.6640719,4082,2838,
5/14/17,410.6924502,411.1795545,3.791919119,714.6640719,4082,2927,
5/15/17,411.9851381,411.4172744,3.72416394,714.6640719,4082,2997,
5/16/17,409.6986144,411.3939437,3.630489535,714.6640719,4082,3024,
5/17/17,408.9549775,411.3348769,3.911152486,714.6640719,4082,3030,
5/18/17,408.4211322,411.2713189,3.688689591,714.6640719,4082,3012,
5/19/17,408.9886089,411.2762042,4.009021324,714.6640719,4082,3025,516.34
5/20/17,408.9744376,411.0681889,4.032383697,714.6640719,4082,2962,
5/21/17,408.9545389,410.7813469,4.064409222,714.6640719,4082,2878,
5/22/17,407.6389697,410.2711107,3.800765,714.6640719,4082,2836,
5/23/17,408.451611,409.8301347,3.577752813,715.3312099,4084,2810,
5/24/17,408.8860864,409.4957724,4.180021191,715.3312099,4084,2793,
5/25/17,413.5136303,409.6340623,3.941472426,715.3883244,4085,2795,
5/26/17,413.7458741,409.8330539,4.35981442,715.3883244,4085,2731,509.912
5/27/17,412.5124304,410.0058272,4.475517654,715.3883244,4085,2685,
5/28/17,411.4328979,410.1900932,4.28894596,715.3883244,4085,2703,
5/29/17,408.8330432,410.0661327,3.769015709,715.3883244,4085,2609,
5/30/17,408.4485061,409.8303572,4.638388601,715.3883244,4085,2502,
5/31/17,408.426602,409.7455564,4.124699185,715.3883244,4085,2350,
6/1/17,407.5942141,409.6548389,4.547859506,715.3883244,4085,2418,
6/2/17,404.0408696,409.3628213,4.063773103,715.3883244,4085,2597,513.207
6/3/17,402.2738295,408.9151694,3.569329917,715.3883244,4085,2637,
6/4/17,402.0579942,408.4540732,4.231782038,715.3883244,4085,2638,
6/5/17,400.3652214,407.881452,4.508983206,715.3883244,4085,2657,
6/6/17,398.9801481,407.3041972,3.885291498,715.3883244,4085,2691,
6/7/17,403.494842,406.973746,4.222122994,715.3883244,4085,2819,
6/8/17,404.4535228,406.6782417,4.023135809,715.3883244,4085,2796,
6/9/17,405.2167783,406.1251182,3.812369165,715.3883244,4085,2899,511.546
6/10/17,405.4342963,405.5710131,3.965579141,715.3883244,4085,2907,
6/11/17,405.5600459,405.1075208,3.342401853,715.4575572,4086,2930,
6/12/17,405.5403967,404.7146873,4.055444795,715.4575572,4086,2952,
6/13/17,405.5954217,404.4988459,3.873402975,715.4575572,4086,2927,
6/14/17,406.3045354,404.3559145,3.948733798,715.8619343,4088,2933,
6/15/17,406.212456,404.2083048,3.90289011,715.8619343,4088,3024,
6/16/17,405.78197,404.0874885,3.461611946,716.4185342,4090,3081,509.095
6/17/17,404.4884875,404.1173297,3.489353808,716.4185342,4090,3067,
6/18/17,405.2884674,404.3183056,3.66118261,716.4185342,4090,3010,
6/19/17,406.5298059,404.6164264,3.353106641,716.8537797,4091,3084,
6/20/17,409.6150615,405.2330824,3.775901883,716.8537797,4091,3122,
6/21/17,410.005172,405.968084,4.133188688,716.8537797,4091,3098,
6/22/17,406.9370893,406.1975671,3.417985278,716.8537797,4091,3110,
6/23/17,407.7357522,406.4163824,3.608111566,716.8537797,4091,3022,509.213
6/24/17,405.3297509,406.4239139,4.354365936,716.8537797,4091,3045,
6/25/17,406.0247716,406.4632789,3.57713537,716.8537797,4091,3011,
6/26/17,408.8162376,406.6803584,4.237480965,716.8537797,4091,2850,
6/27/17,409.4823552,406.9431556,3.799120474,716.8537797,4091,2825,
6/28/17,409.5832342,407.2090098,4.086694966,716.8537797,4091,2819,
6/29/17,411.0557347,407.5257564,4.381294227,717.1365553,4092,2816,
6/30/17,410.9665979,407.8426992,3.803853451,717.1365553,4092,2805,502.914
7/1/17,409.3405358,408.0799369,3.759867634,717.1365553,4092,2901,
7/2/17,411.7972119,408.5671852,4.081230761,717.4792925,4093,2854,
7/3/17,410.3869041,408.907081,3.727619722,717.4792925,4093,2866,
7/4/17,409.4739941,409.1033602,4.161837556,718.1573017,4094,2963,
7/5/17,409.7289964,409.1109559,3.302024726,718.1573017,4094,2927,
7/6/17,411.052958,409.1808083,4.141249834,718.1573017,4094,2930,
7/7/17,410.3004166,409.4050301,4.309173899,718.1573017,4094,2896,495.35
7/8/17,409.6629789,409.5335119,3.631094399,718.4992775,4095,2919,
7/9/17,409.2094055,409.7921555,3.463789598,718.4992775,4095,2938,
7/10/17,410.0131959,410.0580505,3.511994629,718.4992775,4095,2927,
7/11/17,409.2337295,410.0858833,4.360152039,718.4992775,4095,2915,
7/12/17,408.2161453,410.0014693,3.787866418,718.4992775,4095,2867,
7/13/17,407.6655039,409.8736206,4.192161707,718.4992775,4095,2839,
7/14/17,406.7460958,409.5863113,4.072121742,718.4992775,4095,2811,490.623
7/15/17,406.6332288,409.29742,4.296847238,718.4992775,4095,2823,
7/16/17,403.8409942,408.9307839,4.585830747,718.4992775,4095,2828,
7/17/17,403.9566878,408.4080823,4.654333921,718.4992775,4095,2751,
7/18/17,402.5256576,407.8839992,4.70272558,718.4992775,4095,2703,
7/19/17,402.2291677,407.4010108,4.853055315,718.4992775,4095,2680,
7/20/17,401.7052228,406.8660926,4.312184163,718.4992775,4095,2628,
7/21/17,400.3667854,406.1536811,4.362154561,718.4992775,4095,2603,483.415
7/22/17,398.5568488,405.3707765,4.350456945,718.4992775,4095,2593,
7/23/17,396.7746307,404.5115533,4.81932294,718.4992775,4095,2591,
7/24/17,397.3029774,403.7177914,3.896030263,718.4992775,4095,2533,
7/25/17,399.2804364,403.0022741,4.826258664,718.4992775,4095,2505,
7/26/17,401.8360259,402.5090939,4.779711526,718.4992775,4095,2515,
7/27/17,399.3072055,401.9151646,4.003224814,718.8475371,4096,2577,
7/28/17,399.4316744,401.3662426,3.771741605,718.8475371,4096,2608,481.888
7/29/17,400.946688,400.9796154,4.394939678,718.8475371,4096,2575,
7/30/17,401.2444877,400.620366,3.763184941,718.8475371,4096,2657,
7/31/17,399.8238928,400.3525593,3.75991078,718.8475371,4096,2683,
8/1/17,399.2347632,400.0377643,4.446388228,718.8475371,4096,2724,
8/2/17,396.7132923,399.6502733,4.196194237,718.8475371,4096,2722,
8/3/17,396.8054073,399.2886893,4.600129991,718.8475371,4096,2701,
8/4/17,395.5791282,398.8802829,4.339442201,718.8475371,4096,2701,475.437
8/5/17,397.1548919,398.6661567,4.359118021,718.8475371,4096,2713,
8/6/17,398.4364448,398.6581298,4.48709649,718.8475371,4096,2711,
8/7/17,396.8198958,398.6611474,4.307796894,718.8475371,4096,2685,
8/8/17,397.2015425,398.6543851,4.607972991,718.8475371,4096,2653,
8/9/17,395.4515376,398.3991252,4.0891518,718.8475371,4096,2700,
8/10/17,395.7702993,397.9947434,4.865248019,718.8475371,4096,2651,
8/11/17,394.8472688,397.6974143,5.066666067,718.8475371,4096,2641,466.492
8/12/17,394.4877024,397.3678162,4.47407645,718.8475371,4096,2528,
8/13/17,393.6151704,396.8790483,4.619061903,718.8475371,4096,2452,
8/14/17,392.6486471,396.3059923,5.215807885,718.8475371,4096,2491,
8/15/17,392.3385081,395.8069666,5.134435678,718.8475371,4096,2405,
8/16/17,389.9410497,395.1873857,5.050635738,719.1822673,4097,2370,
8/17/17,389.4522396,394.7033156,4.844071111,719.1822673,4097,2326,
8/18/17,392.5284088,394.4181823,5.009288099,719.1822673,4097,2390,463.165
8/19/17,390.3209405,394.0676365,4.610113986,719.1822673,4097,2559,
8/20/17,389.177215,393.5357914,4.937924915,719.1822673,4097,2612,
8/21/17,389.4112647,392.9341127,4.746299797,719.1822673,4097,2655,
8/22/17,389.9377545,392.4753033,4.472895906,719.1822673,4097,2709,
8/23/17,389.8783538,391.9870907,3.942124916,719.1822673,4097,2731,
8/24/17,389.2743841,391.5752805,4.034292536,719.1822673,4097,2726,
8/25/17,388.9301381,391.1192697,4.898714691,719.1822673,4097,2651,457.773
8/26/17,388.7160923,390.7105246,4.13241374,719.1822673,4097,2670,
8/27/17,389.5813109,390.3834318,4.047873788,719.1822673,4097,2703,
8/28/17,388.9717706,390.0738719,4.682699821,719.1822673,4097,2696,
8/29/17,390.3756521,389.9223389,4.293879773,719.1822673,4097,2711,
8/30/17,392.0391178,389.9023795,4.923379633,719.1822673,4097,2724,
8/31/17,393.5875511,390.1454796,4.483072895,719.1822673,4097,2760,
9/1/17,393.6031009,390.4222037,3.802732861,719.1822673,4097,2794,462.353
9/2/17,392.5184536,390.42154,3.954069962,719.1822673,4097,2827,
9/3/17,395.6945985,390.7797839,4.586360471,719.1822673,4097,2828,
9/4/17,397.2396308,391.3172783,4.267845445,719.6064467,4099,2779,
9/5/17,395.1293831,391.6984861,4.127244945,720.3555342,4101,2723,
9/6/17,395.9164866,392.0970683,4.731315679,720.3555342,4101,2751,
9/7/17,394.8634851,392.4294104,4.100070419,720.3555342,4101,2859,
9/8/17,391.3263436,392.5662077,3.812283264,720.3555342,4101,2967,468.241
9/9/17,387.7313517,392.4862886,3.655826506,720.3555342,4101,3119,
9/10/17,384.287254,392.1910327,3.640365544,720.3555342,4101,3189,
9/11/17,386.8087988,392.0061985,3.790767617,720.3555342,4101,3209,
9/12/17,387.5602565,391.9120976,3.913962894,720.3555342,4101,3194,
9/13/17,389.6178779,391.8615793,4.141826827,720.3555342,4101,3168,
9/14/17,394.9537671,392.0558893,4.055417626,720.3555342,4101,3206,
9/15/17,395.7819281,392.2021811,4.192895644,720.3555342,4101,3194,472.832
9/16/17,394.7269393,392.2771036,4.183891622,720.3555342,4101,3248,
9/17/17,394.5651477,392.4135499,4.28775502,720.3555342,4101,3261,
9/18/17,395.8320956,392.4227164,3.920309735,720.3555342,4101,3294,
9/19/17,397.9699395,392.4714036,3.422452714,720.3555342,4101,3301,
9/20/17,395.8024572,392.5162753,4.394499176,720.3555342,4101,3279,
9/21/17,395.6662931,392.4995957,3.949424743,720.7085152,4102,3309,
9/22/17,397.2881307,392.6612387,4.00699812,720.7085152,4102,3301,470.986
9/23/17,398.690507,393.1521829,3.583542306,720.7085152,4102,3290,
9/24/17,400.0129969,393.9709593,4.171458397,720.7085152,4102,3256,
9/25/17,400.1658515,395.0295325,4.228363077,720.7085152,4102,3176,
9/26/17,398.6951628,395.8219567,4.210287602,720.7085152,4102,3106,
9/27/17,397.7143033,396.4988932,4.339321194,720.7085152,4102,3060,
9/28/17,396.2321894,396.9398473,3.576466945,720.7866205,4103,3077,
9/29/17,393.5871857,396.8487419,3.844789291,720.7866205,4103,3182,464.963
9/30/17,394.2376387,396.7457892,3.510481983,720.7866205,4103,3143,
10/1/17,392.7704048,396.6153536,4.215980685,721.0106832,4104,3142,
10/2/17,396.5194041,396.7456373,3.311889828,721.0106832,4104,3221,
10/3/17,397.0163384,396.8245869,4.009623791,721.0106832,4104,3216,
10/4/17,395.3517508,396.650041,3.479637696,721.0106832,4104,3194,
10/5/17,392.6972909,396.4430299,3.749044663,721.0106832,4104,3383,
10/6/17,393.6228422,396.3067998,3.162708301,721.0106832,4104,3467,462.216
10/7/17,394.2505945,396.1042974,3.058515602,721.0106832,4104,3469,
10/8/17,392.8214097,395.7130242,3.587524943,721.0106832,4104,3528,
10/9/17,394.3002334,395.3321733,3.422058931,721.0106832,4104,3555,
10/10/17,395.4699689,395.0191145,3.216452887,721.0106832,4104,3551,
10/11/17,393.8890136,394.6987045,3.344973571,721.0106832,4104,3575,
10/12/17,391.7398946,394.3004106,3.141770111,721.0106832,4104,3581,
10/13/17,391.7690529,394.0028682,2.42701764,721.0106832,4104,3633,456.485
10/14/17,391.7957986,393.8834424,3.33274419,721.0106832,4104,3629,
10/15/17,395.1938794,393.9471918,3.419173827,721.0106832,4104,3614,
10/16/17,395.8485465,394.1524012,2.592503124,721.0106832,4104,3629,
10/17/17,396.7610847,394.1685133,3.390365203,721.0106832,4104,3596,
10/18/17,395.7590438,394.0846936,2.753667636,721.0106832,4104,3574,
10/19/17,396.5891749,394.1671886,2.600763598,721.0106832,4104,3595,
10/20/17,395.3254794,394.3424011,3.001616331,721.0106832,4104,3616,457.341
10/21/17,393.5948464,394.3405347,3.049823449,721.0106832,4104,3636,
10/22/17,394.3660335,394.3482307,2.761618372,721.0106832,4104,3592,
10/23/17,396.3668139,394.584591,2.68045663,721.0106832,4104,3613,
10/24/17,399.3223507,394.9193988,2.572534874,721.0106832,4104,3627,
10/25/17,398.4393773,395.1173593,2.324018695,721.0106832,4104,3651,
10/26/17,396.0281778,395.2599703,2.20825348,721.0106832,4104,3676,
10/27/17,395.3073234,395.4977989,2.340922265,721.0106832,4104,3647,454.906
10/28/17,400.0055746,396.0469003,2.584578825,721.0106832,4104,3652,
10/29/17,400.1706684,396.605225,3.277027491,721.0106832,4104,3626,
10/30/17,399.0708047,396.8636867,3.325502096,721.0106832,4104,3626,
10/31/17,397.9113369,397.001206,3.012614667,721.0106832,4104,3619,
11/1/17,397.648773,397.0603853,3.072195126,721.0106832,4104,3593,
11/2/17,397.7512403,397.1931984,2.825194539,721.0106832,4104,3578,
11/3/17,397.6201173,397.2619278,3.437283165,721.0106832,4104,3550,457.143
11/4/17,399.8011046,397.5603029,3.058914377,721.0106832,4104,3497,
11/5/17,401.2140352,398.0682488,2.907549103,721.0106832,4104,3466,
11/6/17,401.1107086,398.5178938,3.314986773,721.0106832,4104,3408,
11/7/17,401.268045,398.8446425,2.767253323,721.0106832,4104,3332,
11/8/17,400.7901524,398.942496,2.957328954,721.0106832,4104,3394,
11/9/17,400.8899092,399.1058648,2.746569506,721.0106832,4104,3383,
11/10/17,400.6179381,399.4118488,2.8022968,721.0106832,4104,3280,458.997
11/11/17,398.9195846,399.6526662,3.272632651,721.0106832,4104,3209,
11/12/17,398.0706856,399.5236736,2.989380532,721.0106832,4104,3149,
11/13/17,397.5415302,399.3483977,3.325577634,721.0106832,4104,3046,
11/14/17,397.3904739,399.2363757,2.788288375,721.0106832,4104,3109,
11/15/17,395.0332259,399.0445016,2.528794702,721.0106832,4104,3105,
11/16/17,396.1122085,398.942064,2.67982168,721.0106832,4104,3095,
11/17/17,397.0323903,398.8941406,2.984662409,721.0106832,4104,3099,457.142
11/18/17,397.5436501,398.8890428,3.353512912,721.0106832,4104,3080,
11/19/17,397.9884698,398.7682005,2.826225368,721.0106832,4104,3118,
11/20/17,397.0780984,398.4924714,3.276792993,721.0106832,4104,3131,
11/21/17,395.3394063,398.1077179,2.913395231,721.0106832,4104,3129,
11/22/17,397.0784639,397.8284125,2.56286285,721.0106832,4104,3098,
11/23/17,398.0731232,397.6472772,2.773952227,721.0106832,4104,3015,
11/24/17,397.1449296,397.3976119,3.249544251,721.4311756,4105,3146,453.713
11/25/17,394.0450137,396.9594169,2.555410166,721.4311756,4105,3126,
11/26/17,392.695936,396.544507,2.991221848,722.83162,4108,3087,
11/27/17,389.3274022,395.9616215,2.683203257,722.83162,4108,3051,
11/28/17,389.4648999,395.4231794,3.387826783,722.83162,4108,3082,
11/29/17,388.4257361,394.8255303,3.246581703,722.83162,4108,3078,
11/30/17,388.9589248,394.4205769,3.47768466,722.83162,4108,3006,
12/1/17,387.632098,393.8552362,2.83849801,722.83162,4108,3022,448.103
12/2/17,389.9755692,393.3847814,3.028622154,722.83162,4108,2968,
12/3/17,388.2030251,392.7620731,2.971167512,722.83162,4108,2936,
12/4/17,388.9279448,392.1580381,3.436677987,722.83162,4108,2928,
12/5/17,390.4872291,391.7186468,3.040837219,722.83162,4108,2867,
12/6/17,390.1686197,391.3739277,3.528607842,722.83162,4108,2843,
12/7/17,387.1324725,390.7108616,3.715472563,722.83162,4108,2833,
12/8/17,385.6993348,389.8859424,3.545276715,722.83162,4108,2804,442.986
12/9/17,384.8121885,389.0637596,3.148942474,722.83162,4108,2802,
12/10/17,383.6467671,388.3705432,3.286588359,722.83162,4108,2703,
12/11/17,383.3244941,387.7457804,2.913487995,722.83162,4108,2736,
12/12/17,378.1579894,387.0011529,2.887570906,722.83162,4108,2819,
12/13/17,379.2455132,386.3198604,3.032425457,722.83162,4108,2760,
12/14/17,380.7579774,385.8086765,2.794472872,722.83162,4108,2763,
12/15/17,381.7458108,385.3278022,3.835668398,722.83162,4108,2781,436.491
12/16/17,381.5466073,384.9221029,3.4547492,722.83162,4108,2782,
12/17/17,380.8927512,384.3165817,3.21411667,722.83162,4108,2716,
12/18/17,378.7867131,383.6888275,3.862394429,722.83162,4108,2698,
12/19/17,378.597475,383.0001295,3.391000852,722.83162,4108,2699,
12/20/17,379.4779797,382.2661796,2.999465148,722.83162,4108,2722,
12/21/17,379.9136479,381.5825148,3.957433717,722.83162,4108,2699,
12/22/17,380.463816,381.1379377,3.541981236,722.83162,4108,2666,431.882
12/23/17,380.4773303,380.7898041,3.636433319,722.83162,4108,2686,
12/24/17,381.3718863,380.5604506,3.059770286,722.83162,4108,2706,
12/25/17,379.2954685,380.270364,3.491491141,722.83162,4108,2401,
12/26/17,378.0972603,379.9218818,3.806896179,722.83162,4108,2324,
12/27/17,377.8513845,379.9014414,3.712768739,722.83162,4108,2302,
12/28/17,375.5381871,379.6542864,3.745422091,722.83162,4108,2162,
12/29/17,375.2433258,379.2866429,3.079661283,722.83162,4108,2132,424.463
12/30/17,374.4774894,378.8020882,3.152494867,722.83162,4108,2109,
12/31/17,374.1102168,378.3063288,3.791979394,722.83162,4108,1994,
1/1/18,374.668179,377.8913573,3.541093969,722.83162,4108,2359,
1/2/18,370.2741915,377.3238559,3.706247321,722.83162,4108,2289,
1/3/18,369.0574537,376.6878545,3.488962882,722.83162,4108,2348,
1/4/18,368.7642448,375.9736055,3.76602698,722.83162,4108,2448,
1/5/18,367.3474016,375.1358557,3.224437234,722.83162,4108,2485,419.515
1/6/18,362.8951231,373.9646095,3.770481569,722.83162,4108,2563,
1/7/18,361.5628049,372.7036412,3.670998795,722.83162,4108,2563,
1/8/18,362.9007931,371.4722349,3.721998131,722.83162,4108,2596,
1/9/18,358.4316581,370.0813142,3.126933725,722.83162,4108,2577,
1/10/18,357.1031626,368.6817077,3.444140979,722.83162,4108,2468,
1/11/18,358.8793046,367.4169024,3.177602592,722.83162,4108,2454,
1/12/18,361.0116254,366.448465,3.910396044,722.83162,4108,2575,412.654
1/13/18,362.1896585,365.5782205,3.490755623,723.4599234,4109,2707,
1/14/18,364.8997248,364.9397028,3.778765328,723.4599234,4109,2724,
1/15/18,365.6555131,364.3760559,2.927543627,723.4599234,4109,2675,
1/16/18,364.3678109,363.6893647,3.455817115,723.4599234,4109,2695,
1/17/18,358.9312358,362.9331676,3.796342061,723.4599234,4109,2766,
1/18/18,355.5259297,362.031066,3.544809347,723.4599234,4109,2841,
1/19/18,357.7274265,361.2952782,3.509571657,723.4599234,4109,2844,411.583
1/20/18,355.6549798,360.5157834,3.775201716,723.4599234,4109,2986,
1/21/18,354.781647,359.974885,3.234168383,723.4599234,4109,2942,
1/22/18,353.8056751,359.457743,3.471744862,723.4599234,4109,2953,
1/23/18,356.9685608,359.0622608,2.971904182,723.4599234,4109,2970,
1/24/18,351.7094741,358.6141152,3.308736417,723.4599234,4109,3043,
1/25/18,354.7255111,358.4556051,3.09155917,723.4599234,4109,3039,
1/26/18,357.038711,358.3328989,2.912999149,723.4599234,4109,3038,418.359
1/27/18,359.434073,358.2277287,3.401648814,723.4599234,4109,3079,
1/28/18,358.4448847,357.9780772,3.625322,723.4599234,4109,3144,
1/29/18,356.5112023,357.4188423,3.236043655,723.4599234,4109,3131,
1/30/18,358.4081703,356.9356861,3.246356361,723.4599234,4109,3111,
1/31/18,355.2870845,356.3303044,2.761983641,723.4599234,4109,3205,
2/1/18,354.5223487,356.0363786,2.868815282,723.4599234,4109,3155,
2/2/18,353.464906,355.898977,3.680832738,723.4599234,4109,3185,420.254
2/3/18,356.1012393,355.7905645,3.287072526,723.4599234,4109,3241,
2/4/18,357.8437317,355.9364813,3.171594801,723.4599234,4109,3243,
2/5/18,358.7561163,356.2014459,3.172397274,723.8466221,4110,3279,
2/6/18,359.6296416,356.5897104,2.967477582,723.8466221,4110,3292,
2/7/18,356.8581368,356.5823488,2.882244706,723.8466221,4110,3406,
2/8/18,358.4118218,357.0291719,3.546709045,724.1632023,4111,3400,
2/9/18,362.1807251,357.5261862,3.394981903,724.1632023,4111,3343,422.095
2/10/18,362.0185763,357.8581772,3.44191642,724.1632023,4111,3294,
